doi,journal,published_year,title,matched_in_title,matched_in_abstract,has_abstract,title_only_no_abstract,query_term,first_author_name,first_author_affiliation,data_repo_doi,abstract,include,reason
10.1038/s41597-024-04257-1,Scientific Data,2024,Author Correction: Human pathogen nucleic acids in wastewater solids from 191 wastewater treatment plants in the United States,wastewater,,FALSE,TRUE,wastewater,Alexandria B. Boehm,,,,,
10.1038/s41597-025-04534-7,Scientific Data,2025,"Compilation of riverine water quality data from the Great Barrier Reef catchment area, northeastern Australia",water quality,,FALSE,TRUE,drinking water; water quality; water sanitation,Cassandra James,,,,,
10.1038/s41597-025-04682-w,Scientific Data,2025,Metatranscriptomes of activated sludge microbiomes from saline wastewater treatment plant,wastewater,,FALSE,TRUE,faecal sludge; wastewater,Asala Mahajna,,,,,
10.1038/s41597-025-04715-4,Scientific Data,2025,A Comprehensive Dataset of Surface Water Quality Spanning 1940-2023 for Empirical and ML Adopted Research,water quality,,FALSE,TRUE,drinking water; water quality; water sanitation,Md. Rajaul Karim,,,,,
10.1038/s41597-025-04915-y,Scientific Data,2025,High Resolution Water Quality Dataset of Chinese Lakes and Reservoirs from 2000 to 2023,water quality,,FALSE,TRUE,drinking water; water quality; water sanitation,Shilong Luan,,,,,
10.1038/s41597-025-05431-9,Scientific Data,2025,Correction: High Resolution Water Quality Dataset of Chinese Lakes and Reservoirs from 2000 to 2023,water quality,,FALSE,TRUE,drinking water; water quality; water sanitation,Shilong Luan,,,,,
10.1038/s41597-025-05609-1,Scientific Data,2025,A bio-optical database for the remote sensing of water quality in BRAZil coAstal and inland waters (BRAZA),water quality,,FALSE,TRUE,drinking water; water quality; water sanitation,Daniel Andrade Maciel,,,,,
10.1038/s41597-025-06475-7,Scientific Data,2025,"Deep metatranscriptomic sequencing data of wastewater from Los Angeles, USA, 2023–2024",wastewater,,FALSE,TRUE,wastewater,Simon L. Grimm,,,,,
10.3390/data2030024,Data,2017,Thermodynamic Data of Fusarium oxysporum Grown on Different Substrates in Gold Mine Wastewater,wastewater,wastewater,TRUE,FALSE,wastewater,Enoch Akinpelu,,,"<jats:p>The necessity for sustainable process development has led to an upsurge in bio-based processes, thereby placing a higher demand on the use of suitable microorganisms. Similarly, thermodynamics is a veritable tool that can predict the behavior of any material under well-defined conditions. Thermodynamic data of Fusarium oxysporum used in the bioremediation of gold mine wastewater, for a process supported with different carbon sources, was investigated. The data were obtained using a Discovery DSC® (TA Instruments, Inc. New Castle, DE, USA) equipped with modulated Differential Scanning Calorimeter (MDSCTM) software. The data revealed minimal differences in the physical properties of the F. oxysporum used, indicating that the utilisation of agro-waste for microbial proliferation in wastewater treatment is as feasible as when refined carbon sources are used. The data will be helpful for the development of environmentally benign process development strategies, especially for environmental engineering applications.</jats:p>",,
10.3390/data3040050,Data,2018,Application of Rough Set Theory to Water Quality Analysis: A Case Study,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Maryam Zavareh,"Department of Civil, Environmental and Infrastructure Engineering, George Mason University, Fairfax, VA 22030, USA",,"<jats:p>This work proposes an approach to analyze water quality data that is based on rough set theory. Six major water quality indicators (temperature, pH, dissolved oxygen, turbidity, specific conductivity, and nitrate concentration) were collected at the outlet of the watershed that contains the George Mason University campus in Fairfax, VA during three years (October 2015–December 2017). Rough set theory is applied to monthly averages of the collected data to estimate one indicator (decision attribute) based on the remainder indicators and to determine what indicators (conditional attributes) are essential (core) to predict the missing indicator. The redundant attributes are identified, the importance degree of each attribute is quantified, and the certainty and coverage of any detected rule(s) is evaluated. Possible decision making rules are also assessed and the certainty coverage factor is calculated. Results show that the core water quality indicators for the Mason watershed during the study period are turbidity and specific conductivity. Particularly, if pH is chosen as a decision attribute, the importance degree of turbidity is higher than the one of conductivity. If the decision attribute is turbidity, the only indispensable attribute is specific conductivity and if specific conductivity is the decision attribute, the indispensable attribute beside turbidity is temperature.</jats:p>",,
10.3390/data6080079,Data,2021,Temporal Changes in Delaware Waters Using Long-Term (1967–2019) Water Temperature Data,,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Bhanu Paudel,"Delaware Department of Natural Resources and Environmental Control, Division of Watershed Stewardship/Watershed Assessment and Management Section, 285 Beiser Blvd., Suite 102, Dover, DE 19904, USA",,"<jats:p>The present article provides long-term (1967–2019) water temperature data collected from Delaware water quality monitoring sites. In Delaware, there are approximately 140 water quality monitoring sites in Piedmont, Delaware Bay, Chesapeake Bay, and Inland Bay drainage basins. Long-term quarterly (i.e., four times a year: Q1—January–February–March; Q2—April–May–June; Q3—July–August–September; Q4—October–November–December) water temperature data were calculated from each water quality monitoring sites’ continuous monthly data. This study focuses on water quality monitoring sites with significant (p-value identifying linear regression model) increasing or decreasing trends of water temperature. Quarterly water temperature data, statistical analysis, and maps showing increasing and decreasing trend from water quality monitoring sites with significant trends are presented in this article.</jats:p>",,
10.3390/data8030048,Data,2023,Reconstructed River Water Temperature Dataset for Western Canada 1980–2018,,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Rajesh R. Shrestha,"Watershed Hydrology and Ecology Research Division, Environment and Climate Change Canada, University of Victoria, 2472 Arbutus Rd., Victoria, BC V8N 1V8, Canada",,"<jats:p>Continuous water temperature data are important for understanding historical variability and trends of river thermal regime, as well as impacts of warming climate on aquatic ecosystem health. We describe a reconstructed daily water temperature dataset that supplements sparse historical observations for 55 river stations across western Canada. We employed the air2stream model for reconstructing water temperature dataset over the period 1980–2018, with air temperature and discharge data used as model inputs. The model was calibrated and validated by comparing with observed water temperature records, and the results indicate a reasonable statistical performance. We also present historical trends over the ice-free summer months from June to September using the reconstructed dataset, which indicate- significantly increasing water temperature trends for most stations. Besides trend analysis, the dataset could be used for various applications, such as calculation of heat fluxes, calibration/validation of process-based water temperature models, establishment of baseline condition for future climate projections, and assessment of impacts on ecosystems health and water quality.</jats:p>",,
10.3390/data8060103,Data,2023,"Physico-Chemical Quality and Physiological Profiles of Microbial Communities in Freshwater Systems of Mega Manila, Philippines",,drinking water,TRUE,FALSE,water quality,Marie Christine M. Obusan,"Microbial Ecology of Terrestrial and Aquatic Systems Laboratory, Institute of Biology, College of Science, University of the Philippines Diliman, Quezon City 1101, Philippines",,"<jats:p>Studying the quality of freshwater systems and drinking water in highly urbanized megalopolises around the world remains a challenge. This article reports data on the quality of select freshwater systems in Mega Manila, Philippines. Water samples collected between 2020 and 2021 were analyzed for physico-chemical parameters and microbial community metabolic fingerprints, i.e., carbon substrate utilization patterns (CSUPs). The detection of arsenic, lead, cadmium, mercury, polyaromatic hydrocarbons (PAHs), and organochlorine pesticides (OCPs) was carried out using standard chromatography- and spectroscopy-based protocols. Physiological profiles were determined using the Biolog EcoPlate™ system. Eight samples were free of heavy metals, and none contained PAHs or OCPs. Fourteen samples had high microbial activity, as indicated by average well color development (AWCD) and community metabolic diversity (CMD) values. Community-level physiological profiling (CLPP) revealed that (1) samples clustered as groups according to shared CSUPs, and (2) microbial communities in non-drinking samples actively utilized all six substrate classes compared to drinking samples. The data reported here can provide a baseline or a comparator for prospective quality assessments of drinking water and freshwater sources in the region. Metabolic fingerprinting using CSUPs is a simple and cheap phenotypic analysis of microbial communities and their physiological activity in aquatic environments.</jats:p>",,
10.3390/data8090141,Data,2023,Thailand Raw Water Quality Dataset Analysis and Evaluation,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Jaturapith Krohkaew,"Department of Big Data Management and Analytics, Rajamangala University of Technology Thanyaburi, Pathum Thani 12110, Thailand",,"<jats:p>Sustainable water quality data are important for understanding historical variability and trends in river regimes, as well as the impact of industrial waste on the health of aquatic ecosystems. Sustainable water management practices heavily depend on reliable and comprehensive data, prompting the need for accurate monitoring and assessment of water quality parameters. This research describes a reconstructed daily water quality dataset that complements rare historical observations for six station points along the Chao Phraya River in Thailand. Internet of Things technology and a Eureka water probe sensor is used to collect and reconstruct the water quality dataset for the period from June 2022–February 2023, with Turbidity, Optical Dissolved Oxygen, Dissolved Oxygen Saturation, Spatial Conductivity, Acidity/Basicity, Total Dissolved Solids, Salinity, Temperature, Chlorophyll, and Depth as the recorded parameters from six different stations. The presented dataset comprises a total of 211,322 data points, which are separated into six CSV files. The dataset is then evaluated using the Long Short-Term Memory (LSTM) algorithm with a Mean Squared Error (MSE) of 0.0012256, and Root Mean Squared Error (RMSE) of 0.0350080. The proposed dataset provides valuable insights for researchers studying river ecosystems, supporting informed decision-making and sustainable water management practices.</jats:p>",,
10.3390/data8110162,Data,2023,The Development of a Water Resource Monitoring Ontology as a Research Tool for Sustainable Regional Development,,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Assel Ospan,"Department of Artificial Intelligence and Big Data, Faculty of Information Technology, Al-Farabi Kazakh National University, Almaty 050040, Kazakhstan",,"<jats:p>The development of knowledge graphs about water resources as a tool for studying the sustainable development of a region is currently an urgent task, because the growing deterioration of the state of water bodies affects the ecology, economy, and health of the population of the region. This study presents a new ontological approach to water resource monitoring in Kazakhstan, providing data integration from heterogeneous sources, semantic analysis, decision support, and querying and searching and presenting new knowledge in the field of water monitoring. The contribution of this work is the integration of table extraction and understanding, semantic web rule language, semantic sensor network, time ontology methods, and the inclusion of a module of socioeconomic indicators that reveal the impact of water quality on the quality of life of the population. Using machine learning methods, the study derived six ontological rules to establish new knowledge about water resource monitoring. The results of the queries demonstrate the effectiveness of the proposed method, demonstrating its potential to improve water monitoring practices, promote sustainable resource management, and support decision-making processes in Kazakhstan, and can also be integrated into the ontology of water resources at the scale of Central Asia.</jats:p>",,
10.3390/data10040051,Data,2025,Observational Monitoring Records Downstream Impacts of Beaver Dams on Water Quality and Quantity in Temperate Mixed-Land-Use Watersheds,water quality,,TRUE,FALSE,drinking water; water quality; water sanitation,Erin E. Novobilsky,"Undergraduate Research Program, Marist University, Poughkeepsie, NY 12601, USA",,"<jats:p>Beaver populations in the U.S. northeast are rising, increasing the number of beaver dams and ponds in suburban watersheds. These new beaver ponds may impact the way that harmful algal blooms occur by changing biogeochemical cycling and sediment characteristics. In this study, piezometers, installed upstream and downstream of multiple dam structures were used to evaluate changes in nitrate and orthophosphate concentrations in surface and hyporheic water. Data were also collected with seepage meters, discharge measurements, lab and field-based analytical tests, and sediment samples. These were collected from beaver dams and paired non-beaver dams upstream of unimpounded reaches to look at the potential for dormant sediment-based cyanobacteria to bloom and produce toxins under ideal light and nutrient levels. Results indicate a significant increase in orthophosphate from upstream to downstream of beaver dams. Results also demonstrate that toxin potential did not increase between cyanobacteria in beaver pond sediment and the paired unimpounded sample; however, under ideal light and nutrient levels, sediment from a beaver dam led to faster cyanobacterial growth. These findings highlight that while beaver dams and impoundments function as nutrient sinks within the tributary watersheds, there are potential risks from downstream transport of bloom-inducing sediment following a dam collapse.</jats:p>",,
10.3390/data10100155,Data,2025,"A Dataset of Environmental Toxins for Water Monitoring in Coastal Waters of Southern Centre, Vietnam: Case of Nha Trang Bay",,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Hoang Xuan Ben,"Institute of Oceanography, Vietnam Academy of Science and Technology, Nha Trang 650000, Vietnam",,"<jats:p>This study presents a comprehensive dataset developed to monitor coastal water quality in the south-central region of Vietnam, focusing on Nha Trang Bay. Environmental data were collected from four research cruises conducted between 2013 and 2024. Water samples were taken at two depths: surface samples at approximately 0.5–1.0 m below the water surface, and bottom samples 1.0 to 2.0 m above the seabed, depending on site-specific bathymetry. These samples were analyzed for key water quality parameters, including biological oxygen demand (BOD5), dissolved inorganic nitrogen (DIN), dissolved inorganic phosphorus (DIP), and Chlorophyll-a (Chl-a). The data establish a valuable baseline for assessing both spatial and temporal patterns of water quality, and for calculating eutrophication index to evaluate potential environmental degradation. Importantly, it also demonstrates practical applications for environmental management. The dataset can support assessments of how seasonal tourism peaks contribute to nutrient enrichment, how aquaculture expansion affects dissolved oxygen dynamics, and how water quality trends evolve under increasing anthropogenic pressure. These applications make it a useful resource for evaluating pollution control efforts and for guiding sustainable development in coastal areas. By promoting open access, the dataset not only supports scientific research but also strengthens evidence-based management strategies to protect ecosystem health and socio-economic resilience in Nha Trang Bay.</jats:p>",,
10.46471/gigabyte.167,GigaByte,2025,"Collection of entomological, demographic, water and sanitation, and climatic data of interest for arbovirus surveillance in Praia, Cabo Verde",water sanitation; sanitation,water sanitation; sanitation,TRUE,FALSE,drinking water; sanitation; water quality; water sanitation,Lara Ferrero Gómez,Universidade Jean Piaget de Cabo Verde,,"<jats:p>Vector-borne diseases, primarily those transmitted by mosquitoes, are a serious public health problem. Some, such as dengue, put half of the world’s population at risk. Combating these diseases requires multifaceted strategies, with vector surveillance and control playing key roles. Robust and predictive surveillance systems for vector-borne diseases, based on risk stratification, enable the implementation of appropriate interventions across time and space. Here, we present a collection of entomological, demographic, water and sanitation, and climatic data from Praia (Cabo Verde), a hotspot for mosquito-borne diseases. These data were collected from June to November 2022, at 40 sentinel points scattered across the urban area of Praia. They constitute a valuable source of information for developing predictive scenarios of arbovirus outbreak risk using statistical models applied to spatial and non-spatial indicators. These data demonstrate the utility of GBIF in transforming large volumes of occurrence data into valuable information for arbovirus surveillance and vector control.</jats:p>",,
10.1093/gigascience/gix101,GigaScience,2017,LAGOS-NE: a multi-scaled geospatial and temporal database of lake ecological context and water quality for thousands of US lakes,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Patricia A Soranno,"Department of Fisheries and Wildlife, Michigan State University, East Lansing, MI 48824, USA",,"<jats:title>Abstract</jats:title>
               <jats:p>Understanding the factors that affect water quality and the ecological services provided by freshwater ecosystems is an urgent global environmental issue. Predicting how water quality will respond to global changes not only requires water quality data, but also information about the ecological context of individual water bodies across broad spatial extents. Because lake water quality is usually sampled in limited geographic regions, often for limited time periods, assessing the environmental controls of water quality requires compilation of many data sets across broad regions and across time into an integrated database. LAGOS-NE accomplishes this goal for lakes in the northeastern-most 17 US states.</jats:p>
               <jats:p>LAGOS-NE contains data for 51 101 lakes and reservoirs larger than 4 ha in 17 lake-rich US states. The database includes 3 data modules for: lake location and physical characteristics for all lakes; ecological context (i.e., the land use, geologic, climatic, and hydrologic setting of lakes) for all lakes; and in situ measurements of lake water quality for a subset of the lakes from the past 3 decades for approximately 2600–12 000 lakes depending on the variable. The database contains approximately 150 000 measures of total phosphorus, 200 000 measures of chlorophyll, and 900 000 measures of Secchi depth. The water quality data were compiled from 87 lake water quality data sets from federal, state, tribal, and non-profit agencies, university researchers, and citizen scientists. This database is one of the largest and most comprehensive databases of its type because it includes both in situ measurements and ecological context data. Because ecological context can be used to study a variety of other questions about lakes, streams, and wetlands, this database can also be used as the foundation for other studies of freshwaters at broad spatial and ecological scales.</jats:p>",,
10.1093/gigascience/giaa125,GigaScience,2020,Localized effect of treated wastewater effluent on the resistome of an urban watershed,wastewater,wastewater; water quality,TRUE,FALSE,wastewater,Christopher N Thornton,"School of Biological Sciences, University of Utah , 257 South 1400 East, Rm. 201, 84112, Salt Lake City, UT,",,"<jats:title>Abstract</jats:title>
               <jats:sec>
                  <jats:title>Background</jats:title>
                  <jats:p>Wastewater treatment is an essential tool for maintaining water quality in urban environments. While the treatment of wastewater can remove most bacterial cells, some will inevitably survive treatment to be released into natural environments. Previous studies have investigated antibiotic resistance within wastewater treatment plants, but few studies have explored how a river’s complete set of antibiotic resistance genes (the “resistome"") is affected by the release of treated effluent into surface waters.</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>Results</jats:title>
                  <jats:p>Here we used high-throughput, deep metagenomic sequencing to investigate the effect of treated wastewater effluent on the resistome of an urban river and the downstream distribution of effluent-associated antibiotic resistance genes and mobile genetic elements. Treated effluent release was found to be associated with increased abundance and diversity of antibiotic resistance genes and mobile genetic elements. The impact of wastewater discharge on the river’s resistome diminished with increasing distance from effluent discharge points. The resistome at river locations that were not immediately downstream from any wastewater discharge points was dominated by a single integron carrying genes associated with resistance to sulfonamides and quaternary ammonium compounds.</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>Conclusions</jats:title>
                  <jats:p>Our study documents variations in the resistome of an urban watershed from headwaters to a major confluence in an urban center. Greater abundances and diversity of antibiotic resistance genes are associated with human fecal contamination in river surface water, but the fecal contamination effect seems to be localized, with little measurable effect in downstream waters. The diverse composition of antibiotic resistance genes throughout the watershed suggests the influence of multiple environmental and biological factors.</jats:p>
               </jats:sec>",,
10.1093/gigascience/giae051,GigaScience,2024,Impact of reference design on estimating SARS-CoV-2 lineage abundances from wastewater sequencing data,wastewater,wastewater,TRUE,FALSE,wastewater,Eva Aßmann,,,"<jats:title>Abstract</jats:title>
                  <jats:sec>
                    <jats:title>Background</jats:title>
                    <jats:p>Sequencing of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) RNA from wastewater samples has emerged as a valuable tool for detecting the presence and relative abundances of SARS-CoV-2 variants in a community. By analyzing the viral genetic material present in wastewater, researchers and public health authorities can gain early insights into the spread of virus lineages and emerging mutations. Constructing reference datasets from known SARS-CoV-2 lineages and their mutation profiles has become state-of-the-art for assigning viral lineages and their relative abundances from wastewater sequencing data. However, selecting reference sequences or mutations directly affects the predictive power.</jats:p>
                  </jats:sec>
                  <jats:sec>
                    <jats:title>Results</jats:title>
                    <jats:p>Here, we show the impact of a mutation- and sequence-based reference reconstruction for SARS-CoV-2 abundance estimation. We benchmark 3 datasets: (i) synthetic “spike-in”’ mixtures; (ii) German wastewater samples from early 2021, mainly comprising Alpha; and (iii) samples obtained from wastewater at an international airport in Germany from the end of 2021, including first signals of Omicron. The 2 approaches differ in sublineage detection, with the marker mutation-based method, in particular, being challenged by the increasing number of mutations and lineages. However, the estimations of both approaches depend on selecting representative references and optimized parameter settings. By performing parameter escalation experiments, we demonstrate the effects of reference size and alternative allele frequency cutoffs for abundance estimation. We show how different parameter settings can lead to different results for our test datasets and illustrate the effects of virus lineage composition of wastewater samples and references.</jats:p>
                  </jats:sec>
                  <jats:sec>
                    <jats:title>Conclusions</jats:title>
                    <jats:p>Our study highlights current computational challenges, focusing on the general reference design, which directly impacts abundance allocations. We illustrate advantages and disadvantages that may be relevant for further developments in the wastewater community and in the context of defining robust quality metrics.</jats:p>
                  </jats:sec>",,
10.1038/sdata.2017.98,Scientific Data,2017,"Water quality measurements in San Francisco Bay by the U.S. Geological Survey, 1969–2015",water quality,,TRUE,FALSE,drinking water; water quality; water sanitation,Tara S. Schraga,,,"<jats:title>Abstract</jats:title><jats:p>The U.S. Geological Survey (USGS) maintains a place-based research program in San Francisco Bay (USA) that began in 1969 and continues, providing one of the longest records of water-quality measurements in a North American estuary. Constituents include salinity, temperature, light extinction coefficient, and concentrations of chlorophyll-<jats:italic>a</jats:italic>, dissolved oxygen, suspended particulate matter, nitrate, nitrite, ammonium, silicate, and phosphate. We describe the sampling program, analytical methods, structure of the data record, and how to access all measurements made from 1969 through 2015. We provide a summary of how these data have been used by USGS and other researchers to deepen understanding of how estuaries are structured and function differently from the river and ocean ecosystems they bridge.</jats:p>",,
10.1038/sdata.2018.108,Scientific Data,2018,Freshwater macroinvertebrate samples from a water quality monitoring network in the Iberian Peninsula,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Nora Escribano,,,"<jats:title>Abstract</jats:title><jats:p>This dataset gathers information about the macroinvertatebrate samples and environmental variables collected on rivers of the Ebro River Basin (NE Iberian Peninsula), the second largest catchment in the Iberian Peninsula. The collection is composed of 1,776 sampling events carried out between 2005 and 2015 at more than 400 sampling sites. This dataset is part of a monitoring network set up by the Ebro Hydrographic Confederation, the official body entrusted with the care of the basin, to fulfill the requirements of the European Water Framework Directive. Biological indices based on the freshwater macroinvertebrate communities were used to evaluate the ecological status of the water bodies within the basin. Samples were qualitatively screened for all occurring taxa. Then, all individuals from all taxa in a quantitative subsample of each sample were counted. Biological indices were calculated to estimate water quality at each sampling site. All samples are kept at the Museum of Zoology of the University of Navarra.</jats:p>",,
10.1038/s41597-019-0316-y,Scientific Data,2019,"CE-QUAL-W2 model of dam outflow elevation impact on temperature, dissolved oxygen and nutrients in a reservoir",,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Karl-Erich Lindenschmidt,,,"<jats:title>Abstract</jats:title><jats:p>Dams are typically designed to serve as flood protection, provide water for irrigation, human and animal consumption, and harness hydropower. Despite these benefits, dam operations can have adverse effects on in-reservoir and downstream water temperature regimes, biogeochemical cycling and aquatic ecosystems. We present a water quality dataset of water withdrawal scenarios generated after implementing the 2D hydrodynamic and water quality model, CE-QUAL-W2. The scenarios explore how six water extraction scenarios, starting at 5 m above the reservoir bottom at the dam and increasing upward at 10 m intervals to 55 m, influence water quality in Lake Diefenbaker reservoir, Saskatchewan, Canada. The model simulates daily water temperature, dissolved oxygen, total phosphorus, phosphate as phosphorus, labile phosphorus, total nitrogen, nitrate as nitrogen, labile nitrogen, and ammonium at 87 horizontal segments and at 60 water depths during the 2011–2013 period. This dataset intends to facilitate a broader investigation of in-reservoir nutrient dynamics under dam operations, and to extend the understanding of reservoir nutrient dynamics globally.</jats:p>",,
10.1038/s41597-020-00596-x,Scientific Data,2020,Mapping of 30-meter resolution tile-drained croplands using a geospatial modeling approach,,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Prasanth Valayamkunnath,,,"<jats:title>Abstract</jats:title><jats:p>Tile drainage is one of the dominant agricultural management practices in the United States and has greatly expanded since the late 1990s. It has proven effects on land surface water balance and quantity and quality of streamflow at the local scale. The effect of tile drainage on crop production, hydrology, and the environment on a regional scale is elusive due to lack of high-resolution, spatially-explicit tile drainage area information for the Contiguous United States (CONUS). We developed a 30-m resolution tile drainage map of the most-likely tile-drained area of the CONUS (AgTile-US) from county-level tile drainage census using a geospatial model that uses soil drainage information and topographic slope as inputs. Validation of AgTile-US with 16000 ground truth points indicated 86.03% accuracy at the CONUS-scale. Over the heavily tile-drained midwestern regions of the U.S., the accuracy ranges from 82.7% to 93.6%. These data can be used to study and model the hydrologic and water quality responses of tile drainage and to enhance streamflow forecasting in tile drainage dominant regions.</jats:p>",,
10.1038/s41597-020-00648-2,Scientific Data,2020,A database of chlorophyll and water chemistry in freshwater lakes,,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Alessandro Filazzola,,,"<jats:title>Abstract</jats:title><jats:p>Measures of chlorophyll represent the algal biomass in freshwater lakes that is often used by managers as a proxy for water quality and lake productivity. However, chlorophyll concentrations in lakes are dependent on many interacting factors, including nutrient inputs, mixing regime, lake depth, climate, and anthropogenic activities within the watershed. Therefore, integrating a broad scale dataset of lake physical, chemical, and biological characteristics can help elucidate the response of freshwater ecosystems to global change. We synthesized a database of measured chlorophyll a (chla) values, associated water chemistry variables, and lake morphometric characteristics for 11,959 freshwater lakes distributed across 72 countries. Data were collected based on a systematic review examining 3322 published manuscripts that measured lake chla, and we supplemented these data with online repositories such as The Knowledge Network for Biocomplexity, Dryad, and Pangaea. This publicly available database can be used to improve our understanding of how chlorophyll levels respond to global environmental change and provide baseline comparisons for environmental managers responsible for maintaining water quality in lakes.</jats:p>",,
10.1038/s41597-020-0384-z,Scientific Data,2020,"Hydraulic, wash-off and sediment transport experiments in a full-scale urban drainage physical model",wash,wash,TRUE,FALSE,wash,Juan Naves,,,"<jats:title>Abstract</jats:title><jats:p>This paper presents a dataset obtained from hydraulic and sediment transport experiments performed in a full-scale urban drainage physical model of 36 m<jats:sup>2</jats:sup>. The study seeks to accurately measure sediment mobilization through the different parts of the model (surface, gully pots and pipe system), also obtaining a precise characterization of water flow and using realistic rainfall simulator to ensure the transferability of the results. Three different rain intensities and five sediment granulometries were tested in 6 hydraulic and 23 wash-off and sediment transport experiments. The following experimental data were produced: surface elevations and 2D runoff velocities measured by visualization techniques; surface and in-pipe water depths; flow discharges, total suspended solids concentrations and particle size distribution at the entrance of the gully pots and at the pipe system outlet; and sediment mass balances. This data is optimal for developing and validating wash-off and sediment transport formulations in urban drainage models, towards better treatment and management techniques for minimizing the impact of urban surface pollutants on the environments of towns and cities.</jats:p>",,
10.1038/s41597-020-0496-5,Scientific Data,2020,A novel real-world ecotoxicological dataset of pelagic microbial community responses to wastewater,wastewater,wastewater; water quality,TRUE,FALSE,wastewater,J. E. Ruprecht,,,"<jats:title>Abstract</jats:title><jats:p>Real-world observational datasets that record and quantify pressure-stressor-response linkages between effluent discharges and natural aquatic systems are rare. With global wastewater volumes increasing at unprecedented rates, it is urgent that the present dataset is available to provide the necessary information about microbial community structure and functioning. Field studies were performed at two time-points in the Austral summer. Single-species and microbial community whole effluent toxicity (WET) testing was performed at a complete range of effluent concentrations and two salinities, with accompanying environmental data to provide new insights into nutrient and organic matter cycling, and to identify ecotoxicological tipping points. The two salinity regimes were chosen to investigate future scenarios based on a predicted salinity increase at the study site, typical of coastal regions with rising sea levels globally. Flow cytometry, amplicon sequencing of 16S and 18S rRNA genes and micro-fluidic quantitative polymerase-chain reactions (MFQPCR) were used to determine chlorophyll-a and total bacterial cell numbers and size, as well as taxonomic and functional diversity of pelagic microbial communities. This strong pilot dataset could be replicated in other regions globally and would be of high value to scientists and engineers to support the next advances in microbial ecotoxicology, environmental biomonitoring and estuarine water quality modelling.</jats:p>",,
10.1038/s41597-020-0562-z,Scientific Data,2020,A global dataset of surface water and groundwater salinity measurements from 1980–2019,,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Josefin Thorslund,,,"<jats:title>Abstract</jats:title><jats:p>Salinization of freshwater resources is a growing water quality challenge, which may negatively impact both sectoral water-use and food security, as well as biodiversity and ecosystem services. Although monitoring of salinity is relatively common compared to many other water quality parameters, no compilation and harmonisation of available datasets for both surface and groundwater components have been made yet at the global scale. Here, we present a new global salinity database, compiled from electrical conductivity (EC) monitoring data of both surface water (rivers, lakes/reservoirs) and groundwater locations over the period 1980–2019. The data were assembled from a range of sources, including local to global salinity databases, governmental organizations, river basin management commissions and water development boards. Our resulting database comprises more than 16.3 million measurements from 45,103 surface water locations and 208,550 groundwater locations around the world. This database could provide new opportunities for meta-analyses of salinity levels of water resources, as well as for addressing data and model-driven questions related to historic and future salinization patterns and impacts.</jats:p>",,
10.1038/s41597-021-00856-4,Scientific Data,2021,Water quality measurements in Buzzards Bay by the Buzzards Bay Coalition Baywatchers Program from 1992 to 2018,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Rachel W. Jakuba,,,"<jats:title>Abstract</jats:title><jats:p>The Buzzards Bay Coalition’s Baywatchers Monitoring Program (<jats:italic>Baywatchers</jats:italic>) collected summertime water quality information at more than 150 stations around Buzzards Bay, Massachusetts from 1992 to 2018. <jats:italic>Baywatchers</jats:italic> documents nutrient-related water quality and the effects of nitrogen pollution. The large majority of stations are located in sub-estuaries of the main Bay, although stations in central Buzzards Bay and Vineyard Sound were added beginning in 2007. Measurements include temperature, salinity, Secchi depth and concentrations of dissolved oxygen, ammonium, nitrate + nitrite, total dissolved nitrogen, particulate organic nitrogen, particulate organic carbon, ortho-phosphate, chlorophyll <jats:italic>a</jats:italic>, pheophytin <jats:italic>a</jats:italic>, and in lower salinity waters, total phosphorus and dissolved organic carbon. The <jats:italic>Baywatchers</jats:italic> dataset provides a long-term record of the water quality of Buzzards Bay and its sub-estuaries. The data have been used to identify impaired waters, evaluate discharge permits, support the development of nitrogen total maximum daily loads, develop strategies for reducing nitrogen inputs, and increase public awareness and generate support for management actions to control nutrient pollution and improve water quality.</jats:p>",,
